Complex	Complex_compartment	Protein	Protein_compartment	translocase_pathway
BSU03720-MONOMER	Inner_Membrane	BSU03720(1)	Inner_Membrane	y
BSU27050-MONOMER	Inner_Membrane	BSU27050(1)	Inner_Membrane	y
BSU30680-MONOMER	Inner_Membrane	BSU30680(1)	Inner_Membrane	y
BSU15240-MONOMER	Inner_Membrane	BSU15240(1)	Inner_Membrane	y
BSU10960-MONOMER	Inner_Membrane	BSU10960(1)	Inner_Membrane	y
BSU23190-MONOMER	Inner_Membrane	BSU23190(1)	Inner_Membrane	y
BSU33420-MONOMER	Inner_Membrane	BSU33420(1)	Inner_Membrane	y
BSU04370-MONOMER	Inner_Membrane	BSU04370(1)	Inner_Membrane	y
BSU11640-MONOMER	Inner_Membrane	BSU11640(1)	Inner_Membrane	y
BSU37760-MONOMER	Inner_Membrane	BSU37760(1)	Inner_Membrane	y
BSU07100-MONOMER	Inner_Membrane	BSU07100(1)	Inner_Membrane	y
BSU07800-MONOMER	Inner_Membrane	BSU07800(1)	Inner_Membrane	y
BSU33260-MONOMER	Inner_Membrane	BSU33260(1)	Inner_Membrane	y
BSU30360-MONOMER	Inner_Membrane	BSU30360(1)	Inner_Membrane	y
BSU14930-MONOMER	Inner_Membrane	BSU14930(1)	Inner_Membrane	y
BSU17930-MONOMER	Inner_Membrane	BSU17930(1)	Inner_Membrane	y
BSU40529-MONOMER	Inner_Membrane	BSU40529(1)	Inner_Membrane	y
BSU21430-MONOMER	Inner_Membrane	BSU21430(1)	Inner_Membrane	y
BSU06940-MONOMER	Inner_Membrane	BSU06940(1)	Inner_Membrane	y
BSU17770-MONOMER	Inner_Membrane	BSU17770(1)	Inner_Membrane	y
BSU22040-MONOMER	Inner_Membrane	BSU22040(1)	Inner_Membrane	y
BSU41040-MONOMER	Inner_Membrane	BSU41040(1)	Inner_Membrane	y
BSU03250-MONOMER	Inner_Membrane	BSU03250(1)	Inner_Membrane	y
BSU10480-MONOMER	Inner_Membrane	BSU10480(1)	Inner_Membrane	y
BSU07500-MONOMER	Inner_Membrane	BSU07500(1)	Inner_Membrane	y
BSU36590-MONOMER	Inner_Membrane	BSU36590(1)	Inner_Membrane	y
BSU33630-MONOMER	Inner_Membrane	BSU33630(1)	Inner_Membrane	y
BSU37280-MONOMER	Inner_Membrane	BSU37280(1)	Inner_Membrane	y
BSU03090-MONOMER	Inner_Membrane	BSU03090(1)	Inner_Membrane	y
BSU33470-MONOMER	Inner_Membrane	BSU33470(1)	Inner_Membrane	y
BSU13830-MONOMER	Inner_Membrane	BSU13830(1)	Inner_Membrane	y
BSU17470-MONOMER	Inner_Membrane	BSU17470(1)	Inner_Membrane	y
BSU21730-MONOMER	Inner_Membrane	BSU21730(1)	Inner_Membrane	y
BSU25370-MONOMER	Inner_Membrane	BSU25370(1)	Inner_Membrane	y
BSU33310-MONOMER	Inner_Membrane	BSU33310(1)	Inner_Membrane	y
BSU14340-MONOMER	Inner_Membrane	BSU14340(1)	Inner_Membrane	y
BSU17310-MONOMER	Inner_Membrane	BSU17310(1)	Inner_Membrane	y
BSU40570-MONOMER	Inner_Membrane	BSU40570(1)	Inner_Membrane	y
BSU39930-MONOMER	Inner_Membrane	BSU39930(1)	Inner_Membrane	y
BSU06990-MONOMER	Inner_Membrane	BSU06990(1)	Inner_Membrane	y
BSU10000-MONOMER	Inner_Membrane	BSU10000(1)	Inner_Membrane	y
BSU33170-MONOMER	Inner_Membrane	BSU33170(1)	Inner_Membrane	y
BSU36120-MONOMER	Inner_Membrane	BSU36120(1)	Inner_Membrane	y
BSU36800-MONOMER	Inner_Membrane	BSU36800(1)	Inner_Membrane	y
BSU17820-MONOMER	Inner_Membrane	BSU17820(1)	Inner_Membrane	y
BSU22090-MONOMER	Inner_Membrane	BSU22090(1)	Inner_Membrane	y
BSU21329-MONOMER	Inner_Membrane	BSU21329(1)	Inner_Membrane	y
MONOMER8J2-8	Inner_Membrane	BSU29100(1)	Inner_Membrane	y
BSU25060-MONOMER	Inner_Membrane	BSU25060(1)	Inner_Membrane	y
BSU06190-MONOMER	Inner_Membrane	BSU06190(1)	Inner_Membrane	y
BSU09850-MONOMER	Inner_Membrane	BSU09850(1)	Inner_Membrane	y
BSU29380-MONOMER	Inner_Membrane	BSU29380(1)	Inner_Membrane	y
MONOMER8J2-40	Inner_Membrane	BSU36520(1)	Inner_Membrane	y
BSU28730-MONOMER	Inner_Membrane	BSU28730(1)	Inner_Membrane	y
MONOMER8J2-38	Inner_Membrane	BSU04450(1)	Inner_Membrane	y
BSU13390-MONOMER	Inner_Membrane	BSU13390(1)	Inner_Membrane	y
MONOMER8J2-36	Inner_Membrane	BSU05410(1)	Inner_Membrane	y
BSU14030-MONOMER	Inner_Membrane	BSU14030(1)	Inner_Membrane	y
BSU39610-MONOMER	Inner_Membrane	BSU39610(1)	Inner_Membrane	y
MONOMER8J2-34	Inner_Membrane	BSU33090(1)	Inner_Membrane	y
BSU20520-MONOMER	Inner_Membrane	BSU20520(1)	Inner_Membrane	y
BSU40260-MONOMER	Inner_Membrane	BSU40260(1)	Inner_Membrane	y
MONOMER8J2-32	Inner_Membrane	BSU19190(1)	Inner_Membrane	y
BSU03140-MONOMER	Inner_Membrane	BSU03140(1)	Inner_Membrane	y
BSU09680-MONOMER	Inner_Membrane	BSU09680(1)	Inner_Membrane	y
BSU25570-MONOMER	Inner_Membrane	BSU25570(1)	Inner_Membrane	y
BSU28570-MONOMER	Inner_Membrane	BSU28570(1)	Inner_Membrane	y
BSU29239-MONOMER	Inner_Membrane	BSU29239(1)	Inner_Membrane	y
MONOMER8J2-28	Inner_Membrane	BSU02730(1)	Inner_Membrane	y
BSU13230-MONOMER	Inner_Membrane	BSU13230(1)	Inner_Membrane	y
BSU10370-MONOMER	Inner_Membrane	BSU10370(1)	Inner_Membrane	y
MONOMER8J2-26	Inner_Membrane	BSU28930(1)	Inner_Membrane	y
BSU35830-MONOMER	Inner_Membrane	BSU35830(1)	Inner_Membrane	y
BSU36480-MONOMER	Inner_Membrane	BSU36480(1)	Inner_Membrane	y
MONOMER8J2-24	Inner_Membrane	BSU31520(1)	Inner_Membrane	y
BSU39450-MONOMER	Inner_Membrane	BSU39450(1)	Inner_Membrane	y
MONOMER8J2-22	Inner_Membrane	BSU07580(1)	Inner_Membrane	y
BSU24740-MONOMER	Inner_Membrane	BSU24740(1)	Inner_Membrane	y
MONOMER8J2-20	Inner_Membrane	BSU39650(1)	Inner_Membrane	y
BSU09510-MONOMER	Inner_Membrane	BSU09510(1)	Inner_Membrane	y
BSU02980-MONOMER	Inner_Membrane	BSU02980(1)	Inner_Membrane	y
MONOMER8J2-18	Inner_Membrane	BSU30390(1)	Inner_Membrane	y
BSU25420-MONOMER	Inner_Membrane	BSU25420(1)	Inner_Membrane	y
MONOMER8J2-16	Inner_Membrane	BSU40400(1)	Inner_Membrane	y
MONOMER8J2-14	Inner_Membrane	BSU23110(1)	Inner_Membrane	y
MONOMER8J2-12	Inner_Membrane	BSU33020(1)	Inner_Membrane	y
BSU02140-MONOMER	Inner_Membrane	BSU02140(1)	Inner_Membrane	y
MONOMER8J2-10	Inner_Membrane	BSU31690(1)	Inner_Membrane	y
BSU05690-MONOMER	Inner_Membrane	BSU05690(1)	Inner_Membrane	y
BSU20890-MONOMER	Inner_Membrane	BSU20890(1)	Inner_Membrane	y
BSU31890-MONOMER	Inner_Membrane	BSU31890(1)	Inner_Membrane	y
BSU06380-MONOMER	Inner_Membrane	BSU06380(1)	Inner_Membrane	y
BSU05530-MONOMER	Inner_Membrane	BSU05530(1)	Inner_Membrane	y
BSU25110-MONOMER	Inner_Membrane	BSU25110(1)	Inner_Membrane	y
BSU09890-MONOMER	Inner_Membrane	BSU09890(1)	Inner_Membrane	y
BSU16310-MONOMER	Inner_Membrane	BSU16310(1)	Inner_Membrane	y
BSU19880-MONOMER	Inner_Membrane	BSU19880(1)	Inner_Membrane	y
BSU13440-MONOMER	Inner_Membrane	BSU13440(1)	Inner_Membrane	y
BSU24950-MONOMER	Inner_Membrane	BSU24950(1)	Inner_Membrane	y
BSU31560-MONOMER	Inner_Membrane	BSU31560(1)	Inner_Membrane	y
BSU35180-MONOMER	Inner_Membrane	BSU35180(1)	Inner_Membrane	y
BSU38810-MONOMER	Inner_Membrane	BSU38810(1)	Inner_Membrane	y
BSU39500-MONOMER	Inner_Membrane	BSU39500(1)	Inner_Membrane	y
BSU02350-MONOMER	Inner_Membrane	BSU02350(2)	Inner_Membrane	y
BSU28450-MONOMER	Inner_Membrane	BSU28450(1)	Inner_Membrane	y
BSU38650-MONOMER	Inner_Membrane	BSU38650(1)	Inner_Membrane	y
BSU34990-MONOMER	Inner_Membrane	BSU34990(1)	Inner_Membrane	y
BSU35720-MONOMER	Inner_Membrane	BSU35720(1)	Inner_Membrane	y
BSU01450-MONOMER	Inner_Membrane	BSU01450(1)	Inner_Membrane	y
BSU02190-MONOMER	Inner_Membrane	BSU02190(1)	Inner_Membrane	y
BSU24630-MONOMER	Inner_Membrane	BSU24630(1)	Inner_Membrane	y
BSU08690-MONOMER	Inner_Membrane	BSU08690(2)	Inner_Membrane	y
BSU31240-MONOMER	Inner_Membrane	BSU31240(1)	Inner_Membrane	y
BSU12310-MONOMER	Inner_Membrane	BSU12310(1)	Inner_Membrane	y
BSU23740-MONOMER	Inner_Membrane	BSU23740(1)	Inner_Membrane	y
BSU04920-MONOMER	Inner_Membrane	BSU04920(1)	Inner_Membrane	y
BSU27450-MONOMER	Inner_Membrane	BSU27450(1)	Inner_Membrane	y
BSU31080-MONOMER	Inner_Membrane	BSU31080(1)	Inner_Membrane	y
BSU16360-MONOMER	Inner_Membrane	BSU16360(1)	Inner_Membrane	y
BSU39020-MONOMER	Inner_Membrane	BSU39020(1)	Inner_Membrane	y
BSU08360-MONOMER	Inner_Membrane	BSU08360(1)	Inner_Membrane	y
BSU05430-MONOMER	Inner_Membrane	BSU05430(1)	Inner_Membrane	y
BSU27980-MONOMER	Inner_Membrane	BSU27980(1)	Inner_Membrane	y
BSU12010-MONOMER	Inner_Membrane	BSU12010(1)	Inner_Membrane	y
BSU31610-MONOMER	Inner_Membrane	BSU31610(1)	Inner_Membrane	y
BSU15480-MONOMER	Inner_Membrane	BSU15480(1)	Inner_Membrane	y
BSU16210-MONOMER	Inner_Membrane	BSU16210(1)	Inner_Membrane	y
BSU38160-MONOMER	Inner_Membrane	BSU38160(1)	Inner_Membrane	y
BSU23430-MONOMER	Inner_Membrane	BSU23430(1)	Inner_Membrane	y
BSU04610-MONOMER	Inner_Membrane	BSU04610(1)	Inner_Membrane	y
BSU08200-MONOMER	Inner_Membrane	BSU08200(1)	Inner_Membrane	y
BSU27130-MONOMER	Inner_Membrane	BSU27130(1)	Inner_Membrane	y
BSU30760-MONOMER	Inner_Membrane	BSU30760(1)	Inner_Membrane	y
BSU31450-MONOMER	Inner_Membrane	BSU31450(1)	Inner_Membrane	y
BSU15320-MONOMER	Inner_Membrane	BSU15320(1)	Inner_Membrane	y
BSU38000-MONOMER	Inner_Membrane	BSU38000(1)	Inner_Membrane	y
BSU04450-MONOMER	Inner_Membrane	BSU04450(1)	Inner_Membrane	y
BSU23980-MONOMER	Inner_Membrane	BSU23980(1)	Inner_Membrane	y
BSU23950-MONOMER	Inner_Membrane	BSU23950(1)	Inner_Membrane	y
BSU08740-MONOMER	Inner_Membrane	BSU08740(1)	Inner_Membrane	y
BSU15160-MONOMER	Inner_Membrane	BSU15160(1)	Inner_Membrane	y
BSU34190-MONOMER	Inner_Membrane	BSU34190(1)	Inner_Membrane	y
BSU12360-MONOMER	Inner_Membrane	BSU12360(1)	Inner_Membrane	y
BSU38510-MONOMER	Inner_Membrane	BSU38510(1)	Inner_Membrane	y
BSU23110-MONOMER	Inner_Membrane	BSU23110(1)	Inner_Membrane	y
BSU04290-MONOMER	Inner_Membrane	BSU04290(1)	Inner_Membrane	y
BSU08580-MONOMER	Inner_Membrane	BSU08580(1)	Inner_Membrane	y
BSU30440-MONOMER	Inner_Membrane	BSU30440(1)	Inner_Membrane	y
BSU31130-MONOMER	Inner_Membrane	BSU31130(1)	Inner_Membrane	y
BSU34729-MONOMER	Inner_Membrane	BSU34729(1)	Inner_Membrane	y
BSU22940-MONOMER	Inner_Membrane	BSU22940(1)	Inner_Membrane	y
BSU07710-MONOMER	Inner_Membrane	BSU07710(1)	Inner_Membrane	y
BSU26640-MONOMER	Inner_Membrane	BSU26640(1)	Inner_Membrane	y
BSU30280-MONOMER	Inner_Membrane	BSU30280(1)	Inner_Membrane	y
BSU14850-MONOMER	Inner_Membrane	BSU14850(1)	Inner_Membrane	y
BSU33870-MONOMER	Inner_Membrane	BSU33870(1)	Inner_Membrane	y
BSU38210-MONOMER	Inner_Membrane	BSU38210(1)	Inner_Membrane	y
BSU03982-MONOMER	Inner_Membrane	BSU03982(1)	Inner_Membrane	y
BSU26480-MONOMER	Inner_Membrane	BSU26480(1)	Inner_Membrane	y
BSU30110-MONOMER	Inner_Membrane	BSU30110(1)	Inner_Membrane	y
BSU07580-MONOMER	Inner_Membrane	BSU07580(1)	Inner_Membrane	y
BSU34410-MONOMER	Inner_Membrane	BSU34410(1)	Inner_Membrane	y
BSU33710-MONOMER	Inner_Membrane	BSU33710(1)	Inner_Membrane	y
BSU38050-MONOMER	Inner_Membrane	BSU38050(1)	Inner_Membrane	y
BSU04500-MONOMER	Inner_Membrane	BSU04500(1)	Inner_Membrane	y
BSU30659-MONOMER	Inner_Membrane	BSU30659(1)	Inner_Membrane	y
BSU11090-MONOMER	Inner_Membrane	BSU11090(1)	Inner_Membrane	y
BSU15210-MONOMER	Inner_Membrane	BSU15210(1)	Inner_Membrane	y
BSU33550-MONOMER	Inner_Membrane	BSU33550(1)	Inner_Membrane	y
BSU14570-MONOMER	Inner_Membrane	BSU14570(1)	Inner_Membrane	y
BSU40810-MONOMER	Inner_Membrane	BSU40810(1)	Inner_Membrane	y
BSU03690-MONOMER	Inner_Membrane	BSU03690(1)	Inner_Membrane	y
BSU26860-MONOMER	Inner_Membrane	BSU26860(1)	Inner_Membrane	y
BSU33390-MONOMER	Inner_Membrane	BSU33390(1)	Inner_Membrane	y
BSU37040-MONOMER	Inner_Membrane	BSU37040(1)	Inner_Membrane	y
BSU34080-MONOMER	Inner_Membrane	BSU34080(1)	Inner_Membrane	y
BSU14420-MONOMER	Inner_Membrane	BSU14420(1)	Inner_Membrane	y
BSU22320-MONOMER	Inner_Membrane	BSU22320(2)	Inner_Membrane	y
BSU22990-MONOMER	Inner_Membrane	BSU22990(1)	Inner_Membrane	y
BSU03530-MONOMER	Inner_Membrane	BSU03530(1)	Inner_Membrane	y
BSU07770-MONOMER	Inner_Membrane	BSU07770(1)	Inner_Membrane	y
BSU26690-MONOMER	Inner_Membrane	BSU26690(1)	Inner_Membrane	y
BSU30330-MONOMER	Inner_Membrane	BSU30330(1)	Inner_Membrane	y
BSU11460-MONOMER	Inner_Membrane	BSU11460(1)	Inner_Membrane	y
BSU14900-MONOMER	Inner_Membrane	BSU14900(1)	Inner_Membrane	y
BSU36880-MONOMER	Inner_Membrane	BSU36880(1)	Inner_Membrane	y
BSU37570-MONOMER	Inner_Membrane	BSU37570(1)	Inner_Membrane	y
BSU03370-MONOMER	Inner_Membrane	BSU03370(1)	Inner_Membrane	y
BSU30170-MONOMER	Inner_Membrane	BSU30170(1)	Inner_Membrane	y
BSU14740-MONOMER	Inner_Membrane	BSU14740(1)	Inner_Membrane	y
BSU33090-MONOMER	Inner_Membrane	BSU33090(1)	Inner_Membrane	y
BSU33760-MONOMER	Inner_Membrane	BSU33760(1)	Inner_Membrane	y
BSU36720-MONOMER	Inner_Membrane	BSU36720(1)	Inner_Membrane	y
BSU03220-MONOMER	Inner_Membrane	BSU03220(1)	Inner_Membrane	y
BSU29990-MONOMER	Inner_Membrane	BSU29990(1)	Inner_Membrane	y
BSU07460-MONOMER	Inner_Membrane	BSU07460(1)	Inner_Membrane	y
BSU10450-MONOMER	Inner_Membrane	BSU10450(1)	Inner_Membrane	y
BSU37250-MONOMER	Inner_Membrane	BSU37250(1)	Inner_Membrane	y
BSU14620-MONOMER	Inner_Membrane	BSU14620(1)	Inner_Membrane	y
BSU22530-MONOMER	Inner_Membrane	BSU22530(1)	Inner_Membrane	y
BSU03740-MONOMER	Inner_Membrane	BSU03740(1)	Inner_Membrane	y
BSU03060-MONOMER	Inner_Membrane	BSU03060(1)	Inner_Membrane	y
BSU29160-MONOMER	Inner_Membrane	BSU29160(1)	Inner_Membrane	y
BSU10980-MONOMER	Inner_Membrane	BSU10980(1)	Inner_Membrane	y
BSU18100-MONOMER	Inner_Membrane	BSU18100(1)	Inner_Membrane	y
BSU03590-MONOMER	Inner_Membrane	BSU03590(1)	Inner_Membrane	y
BSU07120-MONOMER	Inner_Membrane	BSU07120(1)	Inner_Membrane	y
BSU10820-MONOMER	Inner_Membrane	BSU10820(1)	Inner_Membrane	y
BSU33280-MONOMER	Inner_Membrane	BSU33280(1)	Inner_Membrane	y
BSU17950-MONOMER	Inner_Membrane	BSU17950(1)	Inner_Membrane	y
BSU03420-MONOMER	Inner_Membrane	BSU03420(1)	Inner_Membrane	y
BSU25190-MONOMER	Inner_Membrane	BSU25190(1)	Inner_Membrane	y
BSU06310-MONOMER	Inner_Membrane	BSU06310(1)	Inner_Membrane	y
BSU09965-MONOMER	Inner_Membrane	BSU09965(1)	Inner_Membrane	y
BSU33140-MONOMER	Inner_Membrane	BSU33140(1)	Inner_Membrane	y
BSU36090-MONOMER	Inner_Membrane	BSU36090(1)	Inner_Membrane	y
BSU40390-MONOMER	Inner_Membrane	BSU40390(1)	Inner_Membrane	y
BSU22060-MONOMER	Inner_Membrane	BSU22060(1)	Inner_Membrane	y
BSU02590-MONOMER	Inner_Membrane	BSU02590(1)	Inner_Membrane	y
BSU25030-MONOMER	Inner_Membrane	BSU25030(1)	Inner_Membrane	y
BSU06160-MONOMER	Inner_Membrane	BSU06160(1)	Inner_Membrane	y
BSU25700-MONOMER	Inner_Membrane	BSU25700(4)	Inner_Membrane	y
BSU29350-MONOMER	Inner_Membrane	BSU29350(1)	Inner_Membrane	y
BSU33000-MONOMER	Inner_Membrane	BSU33000(1)	Inner_Membrane	y
BSU16950-MONOMER	Inner_Membrane	BSU16950(1)	Inner_Membrane	y
BSU36610-MONOMER	Inner_Membrane	BSU36610(1)	Inner_Membrane	y
BSU35960-MONOMER	Inner_Membrane	BSU35960(1)	Inner_Membrane	y
BSU24870-MONOMER	Inner_Membrane	BSU24870(1)	Inner_Membrane	y
BSU05990-MONOMER	Inner_Membrane	BSU05990(1)	Inner_Membrane	y
BSU03110-MONOMER	Inner_Membrane	BSU03110(1)	Inner_Membrane	y
BSU32180-MONOMER	Inner_Membrane	BSU32180(1)	Inner_Membrane	y
BSU06660-MONOMER	Inner_Membrane	BSU06660(1)	Inner_Membrane	y
BSU35800-MONOMER	Inner_Membrane	BSU35800(1)	Inner_Membrane	y
BSU36450-MONOMER	Inner_Membrane	BSU36450(1)	Inner_Membrane	y
BSU13850-MONOMER	Inner_Membrane	BSU13850(1)	Inner_Membrane	y
BSU20330-MONOMER	Inner_Membrane	BSU20330(1)	Inner_Membrane	y
BSU40100-MONOMER	Inner_Membrane	BSU40100(1)	Inner_Membrane	y
BSU24710-MONOMER	Inner_Membrane	BSU24710(1)	Inner_Membrane	y
BSU21750-MONOMER	Inner_Membrane	BSU21750(1)	Inner_Membrane	y
BSU20999-MONOMER	Inner_Membrane	BSU20999(1)	Inner_Membrane	y
BSU02950-MONOMER	Inner_Membrane	BSU02950(1)	Inner_Membrane	y
BSU25390-MONOMER	Inner_Membrane	BSU25390(1)	Inner_Membrane	y
BSU35640-MONOMER	Inner_Membrane	BSU35640(1)	Inner_Membrane	y
BSU39270-MONOMER	Inner_Membrane	BSU39270(1)	Inner_Membrane	y
BSU39950-MONOMER	Inner_Membrane	BSU39950(1)	Inner_Membrane	y
BSU09320-MONOMER	Inner_Membrane	BSU09320(1)	Inner_Membrane	y
BSU31850-MONOMER	Inner_Membrane	BSU31850(1)	Inner_Membrane	y
BSU12890-MONOMER	Inner_Membrane	BSU12890(1)	Inner_Membrane	y
BSU06350-MONOMER	Inner_Membrane	BSU06350(1)	Inner_Membrane	y
BSU10010-MONOMER	Inner_Membrane	BSU10010(1)	Inner_Membrane	y
BSU01950-MONOMER	Inner_Membrane	BSU01950(1)	Inner_Membrane	y
BSU24390-MONOMER	Inner_Membrane	BSU24390(2)	Inner_Membrane	y
BSU39790-MONOMER	Inner_Membrane	BSU39790(1)	Inner_Membrane	y
BSU09150-MONOMER	Inner_Membrane	BSU09150(1)	Inner_Membrane	y
BSU02630-MONOMER	Inner_Membrane	BSU02630(1)	Inner_Membrane	y
BSU28060-MONOMER	Inner_Membrane	BSU28060(1)	Inner_Membrane	y
BSU25080-MONOMER	Inner_Membrane	BSU25080(1)	Inner_Membrane	y
BSU31690-MONOMER	Inner_Membrane	BSU31690(1)	Inner_Membrane	y
BSU09870-MONOMER	Inner_Membrane	BSU09870(1)	Inner_Membrane	y
BSU28750-MONOMER	Inner_Membrane	BSU28750(1)	Inner_Membrane	y
BSU39630-MONOMER	Inner_Membrane	BSU39630(1)	Inner_Membrane	y
BSU02480-MONOMER	Inner_Membrane	BSU02480(1)	Inner_Membrane	y
BSU38780-MONOMER	Inner_Membrane	BSU38780(1)	Inner_Membrane	y
BSU16800-MONOMER	Inner_Membrane	BSU16800(1)	Inner_Membrane	y
BSU01610-MONOMER	Inner_Membrane	BSU01610(1)	Inner_Membrane	y
BSU05220-MONOMER	Inner_Membrane	BSU05220(1)	Inner_Membrane	y
BSU08840-MONOMER	Inner_Membrane	BSU08840(1)	Inner_Membrane	y
BSU32070-MONOMER	Inner_Membrane	BSU32070(1)	Inner_Membrane	y
BSU13100-MONOMER	Inner_Membrane	BSU13100(1)	Inner_Membrane	y
BSU12940-MONOMER	Inner_Membrane	BSU12940(1)	Inner_Membrane	y
BSU15770-MONOMER	Inner_Membrane	BSU15770(1)	Inner_Membrane	y
BSU35520-MONOMER	Inner_Membrane	BSU35520(1)	Inner_Membrane	y
BSU38440-MONOMER	Inner_Membrane	BSU38440(1)	Inner_Membrane	y
BSU24440-MONOMER	Inner_Membrane	BSU24440(1)	Inner_Membrane	y
BSU27420-MONOMER	Inner_Membrane	BSU27420(1)	Inner_Membrane	y
BSU38280-MONOMER	Inner_Membrane	BSU38280(1)	Inner_Membrane	y
BSU01830-MONOMER	Inner_Membrane	BSU01830(1)	Inner_Membrane	y
BSU08330-MONOMER	Inner_Membrane	BSU08330(1)	Inner_Membrane	y
BSU31580-MONOMER	Inner_Membrane	BSU31580(1)	Inner_Membrane	y
BSU15450-MONOMER	Inner_Membrane	BSU15450(1)	Inner_Membrane	y
BSU34490-MONOMER	Inner_Membrane	BSU34490(1)	Inner_Membrane	y
BSU38130-MONOMER	Inner_Membrane	BSU38130(1)	Inner_Membrane	y
BSU24110-MONOMER	Inner_Membrane	BSU24110(1)	Inner_Membrane	y
BSU04580-MONOMER	Inner_Membrane	BSU04580(1)	Inner_Membrane	y
BSU08890-MONOMER	Inner_Membrane	BSU08890(1)	Inner_Membrane	y
BSU27100-MONOMER	Inner_Membrane	BSU27100(1)	Inner_Membrane	y
BSU38670-MONOMER	Inner_Membrane	BSU38670(1)	Inner_Membrane	y
BSU19610-MONOMER	Inner_Membrane	BSU19610(1)	Inner_Membrane	y
BSU38640-MONOMER	Inner_Membrane	BSU38640(1)	Inner_Membrane	y
BSU19580-MONOMER	Inner_Membrane	BSU19580(1)	Inner_Membrane	y
BSU01470-MONOMER	Inner_Membrane	BSU01470(1)	Inner_Membrane	y
BSU05099-MONOMER	Inner_Membrane	BSU05099(1)	Inner_Membrane	y
BSU31260-MONOMER	Inner_Membrane	BSU31260(1)	Inner_Membrane	y
BSU34160-MONOMER	Inner_Membrane	BSU34160(1)	Inner_Membrane	y
BSU34850-MONOMER	Inner_Membrane	BSU34850(1)	Inner_Membrane	y
BSU38490-MONOMER	Inner_Membrane	BSU38490(1)	Inner_Membrane	y
BSU30410-MONOMER	Inner_Membrane	BSU30410(1)	Inner_Membrane	y
BSU31100-MONOMER	Inner_Membrane	BSU31100(1)	Inner_Membrane	y
BSU12180-MONOMER	Inner_Membrane	BSU12180(1)	Inner_Membrane	y
BSU34000-MONOMER	Inner_Membrane	BSU34000(1)	Inner_Membrane	y
BSU38330-MONOMER	Inner_Membrane	BSU38330(1)	Inner_Membrane	y
BSU08380-MONOMER	Inner_Membrane	BSU08380(1)	Inner_Membrane	y
BSU27310-MONOMER	Inner_Membrane	BSU27310(1)	Inner_Membrane	y
BSU11370-MONOMER	Inner_Membrane	BSU11370(1)	Inner_Membrane	y
BSU38180-MONOMER	Inner_Membrane	BSU38180(1)	Inner_Membrane	y
BSU01000-MONOMER	Inner_Membrane	BSU01000(1)	Inner_Membrane	y
BSU26440-MONOMER	Inner_Membrane	BSU26440(1)	Inner_Membrane	y
BSU04630-MONOMER	Inner_Membrane	BSU04630(1)	Inner_Membrane	y
BSU08220-MONOMER	Inner_Membrane	BSU08220(1)	Inner_Membrane	y
BSU27150-MONOMER	Inner_Membrane	BSU27150(1)	Inner_Membrane	y
BSU03800-MONOMER	Inner_Membrane	BSU03800(1)	Inner_Membrane	y
BSU04470-MONOMER	Inner_Membrane	BSU04470(1)	Inner_Membrane	y
BSU07380-MONOMER	Inner_Membrane	BSU07380(1)	Inner_Membrane	y
BSU11070-MONOMER	Inner_Membrane	BSU11070(1)	Inner_Membrane	y
BSU18840-MONOMER	Inner_Membrane	BSU18840(1)	Inner_Membrane	y
BSU23130-MONOMER	Inner_Membrane	BSU23130(1)	Inner_Membrane	y
BSU04310-MONOMER	Inner_Membrane	BSU04310(1)	Inner_Membrane	y
BSU07900-MONOMER	Inner_Membrane	BSU07900(1)	Inner_Membrane	y
BSU33360-MONOMER	Inner_Membrane	BSU33360(1)	Inner_Membrane	y
BSU15030-MONOMER	Inner_Membrane	BSU15030(1)	Inner_Membrane	y
BSU37700-MONOMER	Inner_Membrane	BSU37700(1)	Inner_Membrane	y
BSU36850-MONOMER	Inner_Membrane	BSU36850(1)	Inner_Membrane	y
BSU11430-MONOMER	Inner_Membrane	BSU11430(1)	Inner_Membrane	y
BSU14870-MONOMER	Inner_Membrane	BSU14870(1)	Inner_Membrane	y
BSU03350-MONOMER	Inner_Membrane	BSU03350(1)	Inner_Membrane	y
BSU18540-MONOMER	Inner_Membrane	BSU18540(1)	Inner_Membrane	y
BSU25790-MONOMER	Inner_Membrane	BSU25790(1)	Inner_Membrane	y
BSU22820-MONOMER	Inner_Membrane	BSU22820(1)	Inner_Membrane	y
BSU10580-MONOMER	Inner_Membrane	BSU10580(1)	Inner_Membrane	y
BSU30135-MONOMER	Inner_Membrane	BSU30135(1)	Inner_Membrane	y
BSU33060-MONOMER	Inner_Membrane	BSU33060(1)	Inner_Membrane	y
BSU14710-MONOMER	Inner_Membrane	BSU14710(1)	Inner_Membrane	y
BSU33730-MONOMER	Inner_Membrane	BSU33730(1)	Inner_Membrane	y
BSU17710-MONOMER	Inner_Membrane	BSU17710(1)	Inner_Membrane	y
BSU37380-MONOMER	Inner_Membrane	BSU37380(1)	Inner_Membrane	y
BSU33570-MONOMER	Inner_Membrane	BSU33570(1)	Inner_Membrane	y
BSU36530-MONOMER	Inner_Membrane	BSU36530(1)	Inner_Membrane	y
BSU37220-MONOMER	Inner_Membrane	BSU37220(1)	Inner_Membrane	y
BSU40830-MONOMER	Inner_Membrane	BSU40830(1)	Inner_Membrane	y
BSU03710-MONOMER	Inner_Membrane	BSU03710(1)	Inner_Membrane	y
