,flux
translation_BSU06690_s,2.539930945486812e-09
translation_BSU06730,2.9823146701053345e-13
translation_BSU06730_s,1.9909631696628808e-13
translation_BSU06970,0.0
translation_BSU06970_s,0.0
translation_BSU06980,0.0
translation_BSU06980_s,0.0
translation_BSU06990,0.0
translation_BSU06990_s,0.0
translation_BSU07490,0.0
translation_BSU07490_s,0.0
translation_BSU07500,0.0
translation_BSU07500_s,0.0
translation_BSU07510,0.0
translation_BSU07510_s,0.0
translation_BSU07520,0.0
translation_BSU07520_s,0.0
translation_BSU07570,0.0
translation_BSU07570_s,1.0697904580002459e-06
translation_BSU07610,3.941039178907783e-13
translation_BSU07610_s,3.4120288406318696e-11
translation_BSU07700,0.0
translation_BSU07700_s,0.0
translation_BSU07800,0.0
translation_BSU07800_s,0.0
translation_BSU07810,0.0
translation_BSU07810_s,0.0
translation_BSU07830,0.0
translation_BSU07830_s,0.0
translation_BSU07840,4.955528585735658e-12
translation_BSU07840_s,1.1103983039513448e-11
translation_BSU07920,0.0
translation_BSU07920_s,0.0
translation_BSU07990,0.0
translation_BSU07990_s,0.0
translation_BSU08000,8.517807068408033e-11
translation_BSU08000_s,0.0
translation_BSU08030,0.0
translation_BSU08030_s,0.0
translation_BSU08060,7.585911251771859e-10
translation_BSU08060_s,0.0
translation_BSU08070,7.585911251771859e-10
translation_BSU08070_s,0.0
translation_BSU08180,0.0
translation_BSU08180_s,0.0
translation_BSU08200,0.0
translation_BSU08200_s,0.0
translation_BSU08440,0.0
translation_BSU08440_s,0.0
translation_BSU08450,0.0
translation_BSU08450_s,0.0
translation_BSU08460,0.0
translation_BSU08460_s,0.0
translation_BSU08650,0.0
translation_BSU08650_s,0.0
translation_BSU08710,0.0
translation_BSU08710_s,0.0
translation_BSU08790,0.0
translation_BSU08790_s,0.0
translation_BSU08820,2.9943841800588946e-09
translation_BSU08820_s,1.8211565210600624e-17
translation_BSU08830,0.0
translation_BSU08830_s,0.0
translation_BSU08840,0.0
translation_BSU08840_s,0.0
translation_BSU08850,0.0
translation_BSU08850_s,0.0
translation_BSU08860,0.0
translation_BSU08860_s,0.0
translation_BSU09130,0.0
translation_BSU09130_s,0.0
translation_BSU09240,0.0
translation_BSU09240_s,0.0
translation_BSU09280,0.0
translation_BSU09280_s,4.391579574778132e-10
translation_BSU09290,8.53387574443601e-12
translation_BSU09290_s,0.0
translation_BSU09300,5.482899521228081e-12
translation_BSU09300_s,0.0
translation_BSU09310,0.0
translation_BSU09310_s,0.0
translation_BSU09410,3.9810695172601805e-07
translation_BSU09410_s,3.981012133591095e-07
translation_BSU09440,0.0
translation_BSU09440_s,0.0
translation_BSU09520,0.0
translation_BSU09520_s,0.0
translation_BSU09530,0.0
translation_BSU09530_s,0.0
translation_BSU09540,0.0
translation_BSU09540_s,1.1508984280816054e-08
translation_BSU09680,0.0
translation_BSU09680_s,0.0
translation_BSU09840,0.0
translation_BSU09840_s,0.0
translation_BSU09850,0.0
translation_BSU09850_s,0.0
translation_BSU10010,0.0
translation_BSU10010_s,1.2275849545018627e-08
translation_BSU10020,1.3284099303530718e-07
translation_BSU10020_s,6.82936902386036e-08
translation_BSU10120,0.0
translation_BSU10120_s,0.0
translation_BSU10130,0.0
translation_BSU10130_s,0.0
translation_BSU10140,0.0
translation_BSU10140_s,0.0
translation_BSU10170,0.0
translation_BSU10170_s,0.0
translation_BSU10220,0.0
translation_BSU10220_s,3.979944505169911e-09
translation_BSU10270,0.0
translation_BSU10270_s,0.0
translation_BSU10360,0.0
translation_BSU10360_s,4.358841319257888e-09
translation_BSU10520,0.0
translation_BSU10520_s,5.9274462211193255e-09
translation_BSU10790,2.751097939990957e-09
translation_BSU10790_s,0.0
translation_BSU10870,0.0
translation_BSU10870_s,5.8984199959374697e-08
translation_BSU11010,8.099056498268862e-10
translation_BSU11010_s,5.039697097160058e-10
translation_BSU11190,7.688143980296462e-09
translation_BSU11190_s,0.0
translation_BSU11200,6.969035895038296e-09
translation_BSU11200_s,0.0
translation_BSU11210,1.1570137861160174e-08
translation_BSU11210_s,0.0
translation_BSU11220,8.612532931852961e-09
translation_BSU11220_s,0.0
translation_BSU11230,7.1566606068794926e-09
translation_BSU11230_s,0.0
translation_BSU11240,7.1566606068794926e-09
translation_BSU11240_s,0.0
translation_BSU11250,8.23081612635028e-09
translation_BSU11250_s,0.0
translation_BSU11330,0.0
translation_BSU11330_s,3.507113705150025e-09
translation_BSU11340,0.0
translation_BSU11340_s,4.358841319257888e-09
translation_BSU11420,6.406691410178434e-10
translation_BSU11420_s,3.2343157668905843e-10
translation_BSU11610,0.0
translation_BSU11610_s,0.0
translation_BSU11640,0.0
translation_BSU11640_s,0.0
translation_BSU11650,0.0
translation_BSU11650_s,0.0
translation_BSU11670,1.3508794613824995e-09
translation_BSU11670_s,0.0
translation_BSU11710,0.0
translation_BSU11710_s,0.0
translation_BSU11720,0.0
translation_BSU11720_s,4.358841319257888e-09
translation_BSU11870,4.695730186886846e-09
translation_BSU11870_s,1.0488917239000545e-09
translation_BSU11880,0.0
translation_BSU11880_s,0.0
translation_BSU12010,0.0
translation_BSU12010_s,0.0
translation_BSU12020,0.0
translation_BSU12020_s,-1.8784765673408565e-37
translation_BSU12080,0.0
translation_BSU12080_s,0.0
translation_BSU12160,0.0
translation_BSU12160_s,0.0
translation_BSU12290,0.0
translation_BSU12290_s,0.0
translation_BSU12300,0.0
translation_BSU12300_s,0.0
translation_BSU12330,0.0
translation_BSU12330_s,0.0
translation_BSU12340,0.0
translation_BSU12340_s,0.0
translation_BSU12360,0.0
translation_BSU12360_s,0.0
translation_BSU12380,0.0
translation_BSU12380_s,0.0
translation_BSU12390,0.0
translation_BSU12390_s,0.0
translation_BSU12840,7.207695782890068e-07
translation_BSU12840_s,0.0
translation_BSU12910,2.852818227861143e-09
translation_BSU12910_s,0.0
translation_BSU12920,0.0
translation_BSU12920_s,0.0
translation_BSU12930,0.0
translation_BSU12930_s,0.0
translation_BSU12940,0.0
translation_BSU12940_s,0.0
translation_BSU12950,0.0
translation_BSU12950_s,0.0
translation_BSU12960,0.0
translation_BSU12960_s,0.0
translation_BSU13010,0.0
translation_BSU13010_s,0.0
translation_BSU13110,0.0
translation_BSU13110_s,0.0
translation_BSU13120,0.0
translation_BSU13120_s,0.0
translation_BSU13130,7.615544378438686e-09
translation_BSU13130_s,0.0
translation_BSU13170,0.0
translation_BSU13170_s,0.0
translation_BSU13180,2.433472953853693e-09
translation_BSU13180_s,1.5142463303195051e-09
translation_BSU13300,0.0
translation_BSU13300_s,0.0
translation_BSU13450,0.0
translation_BSU13450_s,0.0
translation_BSU13550,0.0
translation_BSU13550_s,0.0
translation_BSU13560,0.0
translation_BSU13560_s,0.0
translation_BSU13580,0.0
translation_BSU13580_s,0.0
translation_BSU13590,0.0
translation_BSU13590_s,0.0
translation_BSU13600,0.0
translation_BSU13600_s,0.0
translation_BSU13610,0.0
translation_BSU13610_s,0.0
translation_BSU13620,0.0
translation_BSU13620_s,0.0
translation_BSU13730,0.0
translation_BSU13730_s,0.0
translation_BSU13850,0.0
translation_BSU13850_s,0.0
translation_BSU13890,4.394408291958078e-07
translation_BSU13890_s,0.0
translation_BSU13900,0.0
translation_BSU13900_s,0.0
translation_BSU13910,0.0
translation_BSU13910_s,0.0
translation_BSU13960,0.0
translation_BSU13960_s,0.0
translation_BSU14000,1.3863497110087515e-08
translation_BSU14000_s,4.374018255104164e-09
translation_BSU14180,2.1044258079056886e-08
translation_BSU14180_s,6.639592324503831e-09
translation_BSU14190,5.045854818713382e-09
translation_BSU14190_s,1.5919981022391776e-09
translation_BSU14390,0.0
translation_BSU14390_s,0.0
translation_BSU14400,0.0
translation_BSU14400_s,0.0
translation_BSU14520,0.0
translation_BSU14520_s,0.0
translation_BSU14530,7.673221196110254e-12
translation_BSU14530_s,4.015570190402084e-12
translation_BSU14540,4.8192806591228313e-08
translation_BSU14540_s,1.6513333652905034e-08
translation_BSU14580,6.347506335486e-07
translation_BSU14580_s,0.0
translation_BSU14590,6.347506335486e-07
translation_BSU14590_s,0.0
translation_BSU14600,6.347506335486e-07
translation_BSU14600_s,0.0
translation_BSU14610,6.347506335486e-07
translation_BSU14610_s,5.678515893680405e-07
translation_BSU14630,0.0
translation_BSU14630_s,0.0
translation_BSU14670,0.0
translation_BSU14670_s,0.0
translation_BSU14730,0.0
translation_BSU14730_s,0.0
translation_BSU14830,0.0
translation_BSU14830_s,0.0
translation_BSU14860,4.648417353818511e-08
translation_BSU14860_s,0.0
translation_BSU14870,0.0
translation_BSU14870_s,0.0
translation_BSU14880,0.0
translation_BSU14880_s,0.0
translation_BSU14890,2.7781357231897072e-05
translation_BSU14890_s,0.0
translation_BSU14900,2.7781357231897072e-05
translation_BSU14900_s,0.0
translation_BSU14910,2.7781357231897072e-05
translation_BSU14910_s,0.0
translation_BSU14920,2.7781357231897072e-05
translation_BSU14920_s,0.0
translation_BSU15020,0.0
translation_BSU15020_s,0.0
translation_BSU15080,1.153719595359535e-06
translation_BSU15080_s,7.702115559784529e-07
translation_BSU15110,0.0
translation_BSU15110_s,0.0
translation_BSU15140,2.9823146701053345e-13
translation_BSU15140_s,1.9909631696628808e-13
translation_BSU15180,0.0
translation_BSU15180_s,2.667735464623545e-08
translation_BSU15190,0.0
translation_BSU15190_s,3.66757194578742e-08
translation_BSU15200,0.0
translation_BSU15200_s,2.8523129574653907e-08
translation_BSU15220,0.0
translation_BSU15220_s,3.359077023035674e-08
translation_BSU15230,0.0
translation_BSU15230_s,3.825441252317131e-08
translation_BSU15320,7.3076471813714e-09
translation_BSU15320_s,7.3058349052988385e-09
translation_BSU15350,0.0
translation_BSU15350_s,0.0
translation_BSU15430,3.209841470443391e-09
translation_BSU15430_s,2.441639456354911e-09
translation_BSU15480,0.0
translation_BSU15480_s,0.0
translation_BSU15490,1.524612966969277e-08
translation_BSU15490_s,0.0
translation_BSU15500,1.2109070529478671e-08
translation_BSU15500_s,0.0
translation_BSU15510,0.0
translation_BSU15510_s,0.0
translation_BSU15520,0.0
translation_BSU15520_s,0.0
translation_BSU15530,1.1725799963137294e-08
translation_BSU15530_s,0.0
translation_BSU15540,1.1725799963137294e-08
translation_BSU15540_s,0.0
translation_BSU15550,1.873811223277334e-08
translation_BSU15550_s,0.0
translation_BSU15560,2.0196861671966713e-08
translation_BSU15560_s,0.0
translation_BSU15570,1.7861074973181975e-09
translation_BSU15570_s,1.0488917239000545e-09
translation_BSU15580,-3.8058750831817506e-41
translation_BSU15580_s,1.0488917239000545e-09
translation_BSU15590,1.7861074973181975e-09
translation_BSU15590_s,1.0488917239000545e-09
translation_BSU15600,0.0
translation_BSU15600_s,0.0
translation_BSU15610,0.0
translation_BSU15610_s,0.0
translation_BSU15620,0.0
translation_BSU15620_s,0.0
translation_BSU15630,0.0
translation_BSU15630_s,0.0
translation_BSU15650,0.0
translation_BSU15650_s,0.0
translation_BSU15680,4.061589223554906e-09
translation_BSU15680_s,4.296311180435023e-09
translation_BSU15690,4.8192806591228313e-08
translation_BSU15690_s,1.6513333652905034e-08
translation_BSU15700,0.0
translation_BSU15700_s,0.0
translation_BSU15720,1.6967697556511948e-10
translation_BSU15720_s,8.85426255057534e-11
translation_BSU15730,1.6967697556511948e-10
translation_BSU15730_s,8.85426255057534e-11
translation_BSU15750,2.9823146701053345e-13
translation_BSU15750_s,1.9909631696628808e-13
translation_BSU15790,9.574036690168812e-09
translation_BSU15790_s,7.816898902614612e-13
translation_BSU15820,1.153719595359535e-06
translation_BSU15820_s,7.702115559784529e-07
translation_BSU15850,0.0
translation_BSU15850_s,0.0
translation_BSU15860,0.0
translation_BSU15860_s,0.0
translation_BSU15900,0.0
translation_BSU15900_s,4.358841319257888e-09
translation_BSU15910,0.0
translation_BSU15910_s,4.358841319257888e-09
translation_BSU15920,0.0
translation_BSU15920_s,0.0
translation_BSU15930,0.0
translation_BSU15930_s,0.0
translation_BSU15980,3.2520474312153176e-08
translation_BSU15980_s,4.20827386380504e-08
translation_BSU15990,1.153719595359535e-06
translation_BSU15990_s,7.702115559784529e-07
translation_BSU16020,2.9823146701053345e-13
translation_BSU16020_s,1.9909631696628808e-13
translation_BSU16040,1.153719595359535e-06
translation_BSU16040_s,7.702115559784529e-07
translation_BSU16090,2.8359720839872106e-06
translation_BSU16090_s,2.273865116529957e-06
translation_BSU16100,2.8359720839872106e-06
translation_BSU16100_s,2.273865116529957e-06
translation_BSU16470,0.0
translation_BSU16470_s,1.7851990102802036e-14
translation_BSU16490,1.153719595359535e-06
translation_BSU16490_s,7.702115559784529e-07
translation_BSU16500,4.585383564923679e-08
translation_BSU16500_s,3.063628983198231e-08
translation_BSU16510,0.0
translation_BSU16510_s,0.0
translation_BSU16520,1.6967697556511948e-10
translation_BSU16520_s,8.85426255057534e-11
translation_BSU16530,0.0
translation_BSU16530_s,0.0
translation_BSU16540,0.0
translation_BSU16540_s,6.5284809785711146e-09
translation_BSU16550,0.0
translation_BSU16550_s,2.205875859378271e-11
translation_BSU16570,1.8890798641473157e-09
translation_BSU16570_s,9.637383637138281e-10
translation_BSU16600,8.158548001091867e-12
translation_BSU16600_s,6.03754182853425e-12
translation_BSU16630,3.3935395113023936e-10
translation_BSU16630_s,1.77085251011507e-10
translation_BSU16650,2.9823146701053345e-13
translation_BSU16650_s,1.9909631696628808e-13
translation_BSU16670,2.680214573501148e-21
translation_BSU16670_s,1.8625526016802456e-14
translation_BSU16680,1.153719595359535e-06
translation_BSU16680_s,7.702115559784529e-07
translation_BSU16690,7.673221196110254e-12
translation_BSU16690_s,4.015570190402084e-12
translation_BSU16730,0.0
translation_BSU16730_s,0.0
translation_BSU16740,0.0
translation_BSU16740_s,0.0
translation_BSU16750,5.775877416871924e-08
translation_BSU16750_s,8.060582300235642e-09
translation_BSU16760,1.8923516117189813e-08
translation_BSU16760_s,2.6408898261392323e-09
translation_BSU16770,1.7868478067542555e-08
translation_BSU16770_s,5.637614278542316e-09
translation_BSU16780,7.673221196110254e-12
translation_BSU16780_s,4.015570190402084e-12
translation_BSU16920,0.0
translation_BSU16920_s,2.2957078706297896e-09
translation_BSU16960,7.673221196110254e-12
translation_BSU16960_s,4.015570190402084e-12
translation_BSU16990,0.0
translation_BSU16990_s,0.0
translation_BSU17000,0.0
translation_BSU17000_s,0.0
translation_BSU17150,0.0
translation_BSU17150_s,0.0
translation_BSU17380,0.0
translation_BSU17380_s,4.1593117084633715e-09
translation_BSU17390,0.0
translation_BSU17390_s,4.1593117084633715e-09
translation_BSU17410,0.0
translation_BSU17410_s,0.0
translation_BSU17460,4.016916879487403e-08
translation_BSU17460_s,8.830701620634572e-10
translation_BSU17600,0.0
translation_BSU17600_s,0.0
translation_BSU17610,0.0
translation_BSU17610_s,0.0
translation_BSU17660,0.0
translation_BSU17660_s,0.0
translation_BSU17680,0.0
translation_BSU17680_s,7.47107045915597e-10
translation_BSU17710,0.0
translation_BSU17710_s,-1.60696690821556e-36
translation_BSU17890,6.432343457920489e-09
translation_BSU17890_s,9.805864791162288e-13
translation_BSU18000,2.0497727626086777e-07
translation_BSU18000_s,2.8056486050825473e-08
translation_BSU18120,0.0
translation_BSU18120_s,0.0
translation_BSU18210,0.0
translation_BSU18210_s,0.0
translation_BSU18220,0.0
translation_BSU18220_s,0.0
translation_BSU18230,0.0
translation_BSU18230_s,0.0
translation_BSU18250,0.0
translation_BSU18250_s,0.0
translation_BSU18260,0.0
translation_BSU18260_s,0.0
translation_BSU18410,0.0
translation_BSU18410_s,0.0
translation_BSU18440,0.0
translation_BSU18440_s,0.0
translation_BSU18450,0.0
translation_BSU18450_s,0.0
translation_BSU18470,8.297595975269058e-09
translation_BSU18470_s,0.0
translation_BSU18480,0.0
translation_BSU18480_s,0.0
translation_BSU18540,0.0
translation_BSU18540_s,0.0
translation_BSU18570,0.0
translation_BSU18570_s,0.0
translation_BSU18670,8.490820708107503e-10
translation_BSU18670_s,0.0
translation_BSU18800,0.0
translation_BSU18800_s,0.0
translation_BSU18830,0.0
translation_BSU18830_s,0.0
translation_BSU19230,0.0
translation_BSU19230_s,0.0
translation_BSU19310,0.0
translation_BSU19310_s,0.0
translation_BSU19350,0.0
translation_BSU19350_s,0.0
translation_BSU19360,0.0
translation_BSU19360_s,5.678515893680405e-07
translation_BSU19370,0.0
translation_BSU19370_s,5.678515893680405e-07
translation_BSU19520,0.0
translation_BSU19520_s,0.0
translation_BSU19580,0.0
translation_BSU19580_s,0.0
translation_BSU19630,9.043165152730234e-08
translation_BSU19630_s,9.11963911069333e-08
translation_BSU19690,0.0
translation_BSU19690_s,0.0
translation_BSU19710,0.0
translation_BSU19710_s,0.0
translation_BSU19800,0.0
translation_BSU19800_s,0.0
translation_BSU20020,0.0
translation_BSU20020_s,0.0
translation_BSU20250,2.9316077724688182e-12
translation_BSU20250_s,1.21781801433121e-11
translation_BSU21680,0.0
translation_BSU21680_s,0.0
translation_BSU21690,0.0
translation_BSU21690_s,0.0
translation_BSU21770,0.0
translation_BSU21770_s,1.2712215723871813e-08
translation_BSU21810,5.738366908490508e-12
translation_BSU21810_s,1.0653363416261759e-09
translation_BSU21820,0.0
translation_BSU21820_s,0.0
translation_BSU21870,3.325198228558786e-08
translation_BSU21870_s,1.6831628846854904e-08
translation_BSU21900,0.0
translation_BSU21900_s,0.0
translation_BSU21910,1.5077991065866084e-08
translation_BSU21910_s,3.36799164615354e-09
translation_BSU21920,0.0
translation_BSU21920_s,1.2878220373797908e-09
translation_BSU22060,0.0
translation_BSU22060_s,0.0
translation_BSU22070,0.0
translation_BSU22070_s,0.0
translation_BSU22090,0.0
translation_BSU22090_s,0.0
translation_BSU22100,0.0
translation_BSU22100_s,0.0
translation_BSU22110,0.0
translation_BSU22110_s,0.0
translation_BSU22130,0.0
translation_BSU22130_s,0.0
translation_BSU22140,0.0
translation_BSU22140_s,0.0
translation_BSU22360,1.6873979050219646e-09
translation_BSU22360_s,1.0637000349689931e-09
translation_BSU22370,1.4153381614154608e-07
translation_BSU22370_s,0.0
translation_BSU22410,0.0
translation_BSU22410_s,0.0
translation_BSU22420,0.0
translation_BSU22420_s,0.0
translation_BSU22430,0.0
translation_BSU22430_s,0.0
translation_BSU22440,0.0
translation_BSU22440_s,2.3698068321942314e-08
translation_BSU22480,0.0
translation_BSU22480_s,0.0
translation_BSU22490,2.6267035232297956e-08
translation_BSU22490_s,8.287410506973464e-09
translation_BSU22540,4.678228648308093e-05
translation_BSU22540_s,0.0
translation_BSU22550,4.678228648308093e-05
translation_BSU22550_s,0.0
translation_BSU22560,4.678228648308093e-05
translation_BSU22560_s,0.0
translation_BSU22600,1.995459690847948e-08
translation_BSU22600_s,0.0
translation_BSU22610,6.935501448858341e-09
translation_BSU22610_s,0.0
translation_BSU22620,4.8639253691860464e-09
translation_BSU22620_s,0.0
translation_BSU22630,2.134682939057091e-09
translation_BSU22630_s,0.0
translation_BSU22640,2.134682939057091e-09
translation_BSU22640_s,0.0
translation_BSU22650,4.13437516357068e-09
translation_BSU22650_s,0.0
translation_BSU22660,3.7143990739572326e-09
translation_BSU22660_s,0.0
translation_BSU22670,3.0537574238224774e-09
translation_BSU22670_s,0.0
translation_BSU22680,0.0
translation_BSU22680_s,0.0
translation_BSU22690,2.4319626845930232e-09
translation_BSU22690_s,0.0
translation_BSU22700,2.129557441064336e-08
translation_BSU22700_s,0.0
translation_BSU22710,2.080020782226004e-08
translation_BSU22710_s,0.0
translation_BSU22730,4.121589100197126e-07
translation_BSU22730_s,4.441969924572495e-07
translation_BSU22740,0.0
translation_BSU22740_s,2.2490502918239297e-12
translation_BSU22750,0.0
translation_BSU22750_s,4.581425309871018e-12
translation_BSU22760,0.0
translation_BSU22760_s,2.2490502918239297e-12
translation_BSU22780,1.3310066361114527e-11
translation_BSU22780_s,0.0
translation_BSU22830,0.0
translation_BSU22830_s,7.87828334823437e-09
translation_BSU22870,0.0
translation_BSU22870_s,0.0
translation_BSU22880,1.153719595359535e-06
translation_BSU22880_s,7.702115559784529e-07
translation_BSU22890,5.226626537056672e-09
translation_BSU22890_s,2.8754839239195242e-08
translation_BSU22960,0.0
translation_BSU22960_s,0.0
translation_BSU23050,0.0
translation_BSU23050_s,-2.0762439458748133e-54
translation_BSU23070,3.833697707455864e-08
translation_BSU23070_s,1.9709079081624174e-08
translation_BSU23080,2.8501359757826657e-08
translation_BSU23080_s,0.0
translation_BSU23100,0.0
translation_BSU23100_s,1.1490436384020304e-12
translation_BSU23250,1.7673561144905082e-19
translation_BSU23250_s,1.2281829080720713e-12
translation_BSU23260,3.917992319441973e-21
translation_BSU23260_s,2.7227173749776428e-14
translation_BSU23270,8.83678057245254e-21
translation_BSU23270_s,6.140914540360356e-14
translation_BSU23280,2.591916733527533e-21
translation_BSU23280_s,1.8011920773432817e-14
translation_BSU23380,1.2773738683423977e-08
translation_BSU23380_s,0.0
translation_BSU23450,0.0
translation_BSU23450_s,0.0
translation_BSU23490,0.0
translation_BSU23490_s,0.0
translation_BSU23500,9.173952420574113e-08
translation_BSU23500_s,8.967801593071089e-08
translation_BSU23560,0.0
translation_BSU23560_s,0.0
translation_BSU23570,0.0
translation_BSU23570_s,0.0
translation_BSU23580,0.0
translation_BSU23580_s,0.0
translation_BSU23610,0.0
translation_BSU23610_s,0.0
translation_BSU23760,0.0
translation_BSU23760_s,0.0
translation_BSU23770,3.006769945012522e-29
translation_BSU23770_s,-3.006769945012522e-29
translation_BSU23800,0.0
translation_BSU23800_s,0.0
translation_BSU23840,9.02448053751009e-14
translation_BSU23840_s,5.854162746572698e-14
translation_BSU23850,0.0
translation_BSU23850_s,0.0
translation_BSU23860,0.0
translation_BSU23860_s,0.0
translation_BSU23920,0.0
translation_BSU23920_s,0.0
translation_BSU23960,0.0
translation_BSU23960_s,0.0
translation_BSU23970,0.0
translation_BSU23970_s,0.0
translation_BSU23980,0.0
translation_BSU23980_s,0.0
translation_BSU24030,0.0
translation_BSU24030_s,4.2085364461800304e-09
translation_BSU24040,0.0
translation_BSU24040_s,4.2085364461800304e-09
translation_BSU24050,0.0
translation_BSU24050_s,4.2085364461800304e-09
translation_BSU24060,0.0
translation_BSU24060_s,4.2085364461800304e-09
translation_BSU24070,0.0
translation_BSU24070_s,0.0
translation_BSU24080,1.2229517931908833e-07
translation_BSU24080_s,4.108806460204432e-09
translation_BSU24090,0.0
translation_BSU24090_s,0.0
translation_BSU24120,0.0
translation_BSU24120_s,0.0
translation_BSU24130,0.0
translation_BSU24130_s,0.0
translation_BSU24140,0.0
translation_BSU24140_s,0.0
translation_BSU24150,0.0
translation_BSU24150_s,3.7576218269464555e-09
translation_BSU24160,0.0
translation_BSU24160_s,0.0
translation_BSU24170,8.137286906240507e-06
translation_BSU24170_s,8.135421152431491e-06
translation_BSU24270,0.0
translation_BSU24270_s,1.5217547623313025e-11
translation_BSU24280,0.0
translation_BSU24280_s,1.838955223249564e-11
translation_BSU24310,1.6986621826359858e-08
translation_BSU24310_s,1.8754145962974199e-10
translation_BSU24340,0.0
translation_BSU24340_s,2.3698068321942314e-08
translation_BSU24350,0.0
translation_BSU24350_s,2.3698068321942314e-08
translation_BSU24740,0.0
translation_BSU24740_s,0.0
translation_BSU24850,0.0
translation_BSU24850_s,0.0
translation_BSU24900,1.153719595359535e-06
translation_BSU24900_s,7.702115559784529e-07
translation_BSU24950,0.0
translation_BSU24950_s,0.0
translation_BSU24960,0.0
translation_BSU24960_s,0.0
translation_BSU24970,0.0
translation_BSU24970_s,0.0
translation_BSU24980,0.0
translation_BSU24980_s,0.0
translation_BSU24990,0.0
translation_BSU24990_s,0.0
translation_BSU25020,0.0
translation_BSU25020_s,0.0
translation_BSU25070,0.0
translation_BSU25070_s,8.431172173340043e-11
translation_BSU25160,0.0
translation_BSU25160_s,8.499892220765496e-11
translation_BSU25200,4.068466848377834e-08
translation_BSU25200_s,9.14976294088898e-09
translation_BSU25260,3.6909430781025037e-09
translation_BSU25260_s,2.550831754988114e-09
translation_BSU25270,3.6909430781025037e-09
translation_BSU25270_s,2.550831754988114e-09
translation_BSU25290,2.9823146701053345e-13
translation_BSU25290_s,1.9909631696628808e-13
translation_BSU25300,0.0
translation_BSU25300_s,0.0
translation_BSU25310,0.0
translation_BSU25310_s,0.0
translation_BSU25410,1.153719595359535e-06
translation_BSU25410_s,7.702115559784529e-07
translation_BSU25420,0.0
translation_BSU25420_s,0.0
translation_BSU25500,0.0
translation_BSU25500_s,0.0
translation_BSU25550,1.153719595359535e-06
translation_BSU25550_s,7.702115559784529e-07
translation_BSU25580,0.0
translation_BSU25580_s,0.0
translation_BSU25640,6.952104237244104e-15
translation_BSU25640_s,4.5999275268396675e-17
translation_BSU25660,3.181106653226513e-08
translation_BSU25660_s,0.0
translation_BSU25710,0.0
translation_BSU25710_s,0.0
translation_BSU25760,2.7409301582216802e-11
translation_BSU25760_s,3.8115780118119015e-12
translation_BSU25790,0.0
translation_BSU25790_s,0.0
translation_BSU25900,0.0
translation_BSU25900_s,0.0
translation_BSU26390,2.7409301582216802e-11
translation_BSU26390_s,3.8115780118119015e-12
translation_BSU26590,0.0
translation_BSU26590_s,0.0
translation_BSU26600,0.0
translation_BSU26600_s,0.0
translation_BSU26640,0.0
translation_BSU26640_s,0.0
translation_BSU26650,0.0
translation_BSU26650_s,0.0
translation_BSU26690,0.0
translation_BSU26690_s,0.0
translation_BSU26810,0.0
translation_BSU26810_s,1.5919981022391776e-09
translation_BSU26860,0.0
translation_BSU26860_s,0.0
translation_BSU26970,0.0
translation_BSU26970_s,0.0
translation_BSU27010,7.73317438764756e-44
translation_BSU27010_s,1.2378403199979935e-44
translation_BSU27040,0.0
translation_BSU27040_s,0.0
translation_BSU27050,0.0
translation_BSU27050_s,0.0
translation_BSU27060,0.0
translation_BSU27060_s,0.0
translation_BSU27070,0.0
translation_BSU27070_s,0.0
translation_BSU27120,0.0
translation_BSU27120_s,0.0
translation_BSU27200,0.0
translation_BSU27200_s,2.4077442975941066e-09
translation_BSU27220,0.0
translation_BSU27220_s,0.0
translation_BSU27250,1.2008751234989674e-09
translation_BSU27250_s,4.97146442519746e-10
translation_BSU27260,1.0150422139169438e-09
translation_BSU27260_s,4.202140720392811e-10
translation_BSU27270,0.0
translation_BSU27270_s,0.0
translation_BSU27320,8.158548001091867e-12
translation_BSU27320_s,6.03754182853425e-12
translation_BSU27330,6.148454453777791e-12
translation_BSU27330_s,0.0
translation_BSU27410,3.860965270869064e-09
translation_BSU27410_s,3.4221297504837852e-09
translation_BSU27430,0.0
translation_BSU27430_s,0.0
translation_BSU27440,0.0
translation_BSU27440_s,0.0
translation_BSU27450,0.0
translation_BSU27450_s,0.0
translation_BSU27460,0.0
translation_BSU27460_s,0.0
translation_BSU27550,2.2321626977287853e-09
translation_BSU27550_s,1.3390546426075486e-09
translation_BSU27560,1.0915731560587067e-09
translation_BSU27560_s,5.013720879361175e-10
translation_BSU27600,0.0
translation_BSU27600_s,0.0
translation_BSU27610,0.0
translation_BSU27610_s,0.0
translation_BSU27650,3.2520474312153176e-08
translation_BSU27650_s,4.20827386380504e-08
translation_BSU27810,0.0
translation_BSU27810_s,0.0
translation_BSU27850,5.14785721065036e-15
translation_BSU27850_s,3.4061298967084536e-17
translation_BSU27860,6.366444415768608e-15
translation_BSU27860_s,4.2124199978620714e-17
translation_BSU27870,5.504812801015981e-15
translation_BSU27870_s,3.642313042120125e-17
translation_BSU27900,0.0
translation_BSU27900_s,1.4118206727017882e-08
translation_BSU27910,0.0
translation_BSU27910_s,4.069185391406736e-09
translation_BSU27940,1.153719595359535e-06
translation_BSU27940_s,7.702115559784529e-07
translation_BSU27960,1.153719595359535e-06
translation_BSU27960_s,7.702115559784529e-07
translation_BSU28080,4.047727141134994e-12
translation_BSU28080_s,0.0
